crispr_193	2L	89.47	19	2	0	5	23	6028487	6028505	0.95	26.5
crispr_193	2L	94.74	19	0	1	4	21	7768221	7768203	0.95	26.5
crispr_193	2L	94.12	17	1	0	1	17	8488576	8488592	0.95	26.5
crispr_193	2L	94.12	17	1	0	3	19	17603680	17603664	0.95	26.5
crispr_193	2L	94.12	17	1	0	5	21	19208099	19208083	0.95	26.5
crispr_193	2L	93.75	16	1	0	5	20	545717	545732	3.3	24.7
crispr_193	2L	93.75	16	1	0	4	19	3565181	3565196	3.3	24.7
crispr_193	2L	93.75	16	1	0	5	20	7507476	7507491	3.3	24.7
crispr_193	2L	93.75	16	1	0	4	19	14583441	14583456	3.3	24.7
crispr_193	2L	93.75	16	1	0	1	16	16245325	16245310	3.3	24.7
crispr_195	2L	94.74	19	0	1	4	22	17976370	17976353	0.95	26.5
crispr_195	2L	88.89	18	2	0	4	21	4753578	4753561	3.3	24.7
crispr_195	2L	93.75	16	1	0	4	19	6782002	6781987	3.3	24.7
crispr_196	2L	94.12	17	1	0	5	21	12049360	12049344	0.95	26.5
crispr_196	2L	94.12	17	1	0	6	22	19305146	19305130	0.95	26.5
crispr_196	2L	93.75	16	1	0	6	21	2487383	2487398	3.3	24.7
crispr_196	2L	93.75	16	1	0	3	18	9732673	9732688	3.3	24.7
crispr_196	2L	93.75	16	1	0	6	21	11396016	11396001	3.3	24.7
crispr_196	2L	93.75	16	1	0	1	16	14775852	14775837	3.3	24.7
crispr_196	2L	93.75	16	1	0	4	19	20951331	20951346	3.3	24.7
crispr_198	2L	89.47	19	2	0	2	20	19768217	19768235	0.95	26.5
crispr_198	2L	88.89	18	2	0	5	22	3755896	3755913	3.3	24.7
crispr_198	2L	88.89	18	2	0	3	20	19467180	19467197	3.3	24.7
crispr_199	2L	93.75	16	1	0	5	20	481562	481547	3.3	24.7
crispr_199	2L	88.89	18	2	0	2	19	7105228	7105245	3.3	24.7
crispr_199	2L	93.75	16	1	0	2	17	14629632	14629647	3.3	24.7
crispr_199	2L	93.75	16	1	0	1	16	22128658	22128673	3.3	24.7
crispr_202	2L	90.00	20	2	0	1	20	9340589	9340608	0.27	28.3
crispr_202	2L	89.47	19	2	0	4	22	2921914	2921932	0.95	26.5
crispr_202	2L	89.47	19	2	0	1	19	18168958	18168976	0.95	26.5
crispr_202	2L	88.89	18	2	0	3	20	7821953	7821936	3.3	24.7
crispr_202	2L	93.75	16	1	0	2	17	11375442	11375457	3.3	24.7
crispr_202	2L	88.89	18	2	0	1	18	11623258	11623275	3.3	24.7
crispr_202	2L	88.89	18	2	0	2	19	12136694	12136677	3.3	24.7
crispr_202	2L	88.89	18	2	0	2	19	20174350	20174367	3.3	24.7
crispr_202	2L	93.75	16	1	0	1	16	20400360	20400345	3.3	24.7
crispr_203	2L	85.71	21	3	0	1	21	20017057	20017077	3.3	24.7
crispr_204	2L	93.75	16	1	0	1	16	3180720	3180735	3.3	24.7
crispr_204	2L	93.75	16	1	0	1	16	7564043	7564058	3.3	24.7
crispr_204	2L	85.71	21	3	0	3	23	20846088	20846108	3.3	24.7
crispr_205	2L	94.12	17	1	0	5	21	10422334	10422318	0.95	26.5
crispr_205	2L	94.12	17	1	0	1	17	19189640	19189656	0.95	26.5
crispr_205	2L	88.89	18	2	0	4	21	3469810	3469827	3.3	24.7
crispr_205	2L	93.75	16	1	0	1	16	9505579	9505564	3.3	24.7
crispr_205	2L	88.89	18	2	0	1	18	18131655	18131638	3.3	24.7
crispr_206	2L	89.47	19	2	0	4	22	477420	477402	0.95	26.5
crispr_206	2L	94.12	17	1	0	7	23	6093977	6093993	0.95	26.5
crispr_206	2L	94.12	17	1	0	3	19	12004967	12004951	0.95	26.5
crispr_206	2L	94.12	17	1	0	5	21	18651263	18651247	0.95	26.5
crispr_206	2L	86.96	23	1	1	1	21	19369216	19369194	0.95	26.5
crispr_206	2L	93.75	16	1	0	6	21	19749568	19749553	3.3	24.7
crispr_207	2L	90.00	20	2	0	3	22	3467885	3467904	0.27	28.3
crispr_207	2L	94.12	17	1	0	7	23	18747789	18747773	0.95	26.5
crispr_207	2L	93.75	16	1	0	8	23	2604730	2604745	3.3	24.7
crispr_207	2L	93.75	16	1	0	6	21	11683974	11683989	3.3	24.7
crispr_207	2L	88.89	18	2	0	5	22	16908334	16908351	3.3	24.7
crispr_207	2L	88.89	18	2	0	1	18	19961578	19961561	3.3	24.7
crispr_208	2L	88.89	18	2	0	6	23	1238391	1238408	3.3	24.7
crispr_208	2L	88.89	18	2	0	2	19	5665868	5665885	3.3	24.7
crispr_208	2L	88.89	18	2	0	1	18	19231459	19231476	3.3	24.7
crispr_209	2L	94.44	18	0	1	1	18	18970861	18970845	3.3	24.7
crispr_210	2L	94.12	17	1	0	6	22	8471965	8471981	0.95	26.5
crispr_210	2L	86.36	22	3	0	2	23	11158949	11158928	0.95	26.5
crispr_210	2L	89.47	19	2	0	3	21	11556611	11556593	0.95	26.5
crispr_210	2L	93.75	16	1	0	2	17	8748381	8748366	3.3	24.7
crispr_210	2L	93.75	16	1	0	3	18	9970318	9970333	3.3	24.7
crispr_210	2L	93.75	16	1	0	4	19	15703283	15703268	3.3	24.7
crispr_210	2L	93.75	16	1	0	2	17	17431926	17431941	3.3	24.7
crispr_210	2L	93.75	16	1	0	1	16	18932607	18932622	3.3	24.7
crispr_211	2L	90.48	21	2	0	1	21	14406370	14406350	0.078	30.1
crispr_211	2L	89.47	19	2	0	4	22	2950621	2950639	0.95	26.5
crispr_211	2L	86.36	22	3	0	2	23	5332822	5332801	0.95	26.5
crispr_211	2L	89.47	19	2	0	3	21	11336279	11336297	0.95	26.5
crispr_211	2L	94.12	17	1	0	5	21	13270193	13270209	0.95	26.5
crispr_211	2L	89.47	19	2	0	5	23	14514236	14514218	0.95	26.5
crispr_211	2L	88.89	18	2	0	1	18	382588	382571	3.3	24.7
crispr_211	2L	93.75	16	1	0	4	19	388360	388375	3.3	24.7
crispr_211	2L	88.89	18	2	0	6	23	2630421	2630438	3.3	24.7
crispr_211	2L	93.75	16	1	0	3	18	16296052	16296037	3.3	24.7
crispr_211	2L	88.89	18	2	0	4	21	21895394	21895377	3.3	24.7
crispr_212	2L	88.89	18	2	0	2	19	22255141	22255158	3.3	24.7
crispr_214	2L	90.48	21	2	0	1	21	673632	673652	0.078	30.1
crispr_214	2L	94.12	17	1	0	4	20	11501726	11501710	0.95	26.5
crispr_214	2L	93.75	16	1	0	6	21	6822208	6822223	3.3	24.7
crispr_214	2L	93.75	16	1	0	1	16	9981871	9981886	3.3	24.7
crispr_214	2L	88.89	18	2	0	4	21	12683300	12683317	3.3	24.7
crispr_214	2L	93.75	16	1	0	7	22	15421482	15421497	3.3	24.7
crispr_215	2L	94.12	17	1	0	2	18	20611324	20611340	0.95	26.5
crispr_215	2L	88.89	18	2	0	6	23	4595127	4595110	3.3	24.7
crispr_215	2L	93.75	16	1	0	1	16	5685947	5685932	3.3	24.7
crispr_215	2L	93.75	16	1	0	5	20	12008414	12008429	3.3	24.7
crispr_215	2L	93.75	16	1	0	4	19	21063753	21063768	3.3	24.7
crispr_216	2L	93.75	16	1	0	6	21	11408868	11408883	3.3	24.7
crispr_216	2L	88.89	18	2	0	5	22	11699136	11699153	3.3	24.7
crispr_216	2L	88.89	18	2	0	2	19	18836905	18836922	3.3	24.7
crispr_217	2L	94.12	17	1	0	1	17	3158118	3158134	0.95	26.5
crispr_217	2L	93.75	16	1	0	7	22	1299869	1299884	3.3	24.7
crispr_217	2L	93.75	16	1	0	1	16	11387304	11387289	3.3	24.7
crispr_219	2L	94.12	17	1	0	7	23	1696302	1696286	0.95	26.5
crispr_219	2L	94.12	17	1	0	1	17	10668061	10668045	0.95	26.5
crispr_220	2L	93.75	16	1	0	3	18	8886338	8886353	3.3	24.7
crispr_221	2L	93.75	16	1	0	3	18	19624192	19624207	3.3	24.7
crispr_222	2L	94.12	17	1	0	2	18	14353220	14353204	0.95	26.5
crispr_222	2L	94.44	18	0	1	1	17	4091157	4091140	3.3	24.7
crispr_222	2L	93.75	16	1	0	8	23	19059304	19059289	3.3	24.7
crispr_223	2L	94.74	19	1	0	5	23	13460656	13460638	0.078	30.1
crispr_223	2L	94.44	18	1	0	4	21	3562140	3562123	0.27	28.3
crispr_223	2L	94.12	17	1	0	3	19	840927	840911	0.95	26.5
crispr_223	2L	89.47	19	2	0	5	23	5515907	5515889	0.95	26.5
crispr_223	2L	93.75	16	1	0	7	22	39885	39900	3.3	24.7
crispr_223	2L	88.89	18	2	0	6	23	3897381	3897398	3.3	24.7
crispr_223	2L	93.75	16	1	0	4	19	7433362	7433377	3.3	24.7
crispr_223	2L	93.75	16	1	0	7	22	9971195	9971180	3.3	24.7
crispr_223	2L	93.75	16	1	0	8	23	20379828	20379843	3.3	24.7
crispr_224	2L	94.12	17	1	0	7	23	9312043	9312059	0.95	26.5
crispr_224	2L	93.75	16	1	0	1	16	12982926	12982941	3.3	24.7
crispr_224	2L	88.89	18	2	0	6	23	15108971	15108988	3.3	24.7
crispr_225	2L	93.75	16	1	0	8	23	3852055	3852040	3.3	24.7
crispr_226	2L	93.75	16	1	0	4	19	11150880	11150895	3.3	24.7
crispr_228	2L	94.44	18	1	0	1	18	11180903	11180920	0.27	28.3
crispr_228	2L	90.00	20	2	0	4	23	13814280	13814299	0.27	28.3
crispr_228	2L	89.47	19	2	0	4	22	9898083	9898101	0.95	26.5
crispr_228	2L	94.12	17	1	0	2	18	10733206	10733190	0.95	26.5
crispr_228	2L	88.89	18	2	0	1	18	4984213	4984196	3.3	24.7
crispr_228	2L	93.75	16	1	0	2	17	5071712	5071697	3.3	24.7
crispr_228	2L	82.61	23	4	0	1	23	6862814	6862792	3.3	24.7
crispr_228	2L	93.75	16	1	0	1	16	9832664	9832649	3.3	24.7
crispr_228	2L	93.75	16	1	0	3	18	10693209	10693194	3.3	24.7
crispr_228	2L	93.75	16	1	0	4	19	18942857	18942842	3.3	24.7
crispr_228	2L	93.75	16	1	0	3	18	19465332	19465317	3.3	24.7
crispr_229	2L	93.75	16	1	0	3	18	5038500	5038485	3.3	24.7
crispr_229	2L	88.89	18	2	0	5	22	13012793	13012776	3.3	24.7
crispr_229	2L	93.75	16	1	0	6	21	14597649	14597664	3.3	24.7
crispr_229	2L	82.61	23	4	0	1	23	19266212	19266234	3.3	24.7
crispr_231	2L	88.89	18	2	0	6	23	19394306	19394289	3.3	24.7
crispr_232	2L	86.36	22	3	0	1	22	10188513	10188534	0.95	26.5
crispr_233	2L	94.44	18	1	0	6	23	13376800	13376783	0.27	28.3
crispr_233	2L	93.75	16	1	0	3	18	7107061	7107046	3.3	24.7
crispr_234	2L	90.00	20	2	0	4	23	3973639	3973620	0.27	28.3
crispr_234	2L	94.12	17	1	0	3	19	6572486	6572470	0.95	26.5
crispr_234	2L	94.12	17	1	0	2	18	11597279	11597295	0.95	26.5
crispr_234	2L	89.47	19	2	0	4	22	11917921	11917939	0.95	26.5
crispr_234	2L	89.47	19	2	0	1	19	13079973	13079955	0.95	26.5
crispr_234	2L	94.12	17	1	0	2	18	14445236	14445252	0.95	26.5
crispr_234	2L	94.12	17	1	0	4	20	17934984	17934968	0.95	26.5
crispr_234	2L	93.75	16	1	0	3	18	1088369	1088384	3.3	24.7
crispr_234	2L	93.75	16	1	0	2	17	15173575	15173560	3.3	24.7
crispr_235	2L	94.12	17	1	0	4	20	18106319	18106303	0.95	26.5
crispr_236	2L	94.44	18	0	1	4	20	10142467	10142484	3.3	24.7
crispr_236	2L	88.89	18	2	0	3	20	19413733	19413750	3.3	24.7
crispr_236	2L	94.44	18	0	1	4	20	22373127	22373144	3.3	24.7
crispr_236	2L	94.44	18	0	1	4	20	22508898	22508881	3.3	24.7
crispr_236	2L	94.44	18	0	1	4	20	22517122	22517105	3.3	24.7
crispr_237	2L	95.00	20	1	0	3	22	19016303	19016322	0.022	31.9
crispr_237	2L	94.12	17	1	0	1	17	17204852	17204836	0.95	26.5
crispr_237	2L	93.75	16	1	0	2	17	3291123	3291138	3.3	24.7
crispr_237	2L	93.75	16	1	0	7	22	7489414	7489399	3.3	24.7
crispr_237	2L	93.75	16	1	0	7	22	9691139	9691154	3.3	24.7
crispr_237	2L	93.75	16	1	0	4	19	15670130	15670145	3.3	24.7
crispr_238	2L	88.89	18	2	0	1	18	15121950	15121933	3.3	24.7
crispr_239	2L	90.00	20	2	0	3	22	13852510	13852529	0.27	28.3
crispr_239	2L	94.12	17	1	0	1	17	2492315	2492331	0.95	26.5
crispr_239	2L	93.75	16	1	0	8	23	9718525	9718540	3.3	24.7
crispr_239	2L	93.75	16	1	0	5	20	14593576	14593561	3.3	24.7
crispr_239	2L	88.89	18	2	0	1	18	17996818	17996801	3.3	24.7
crispr_239	2L	88.89	18	2	0	5	22	19298743	19298726	3.3	24.7
crispr_239	2L	93.75	16	1	0	8	23	20644957	20644942	3.3	24.7
crispr_241	2L	90.00	20	2	0	1	20	7503182	7503201	0.27	28.3
crispr_241	2L	89.47	19	2	0	3	21	12091159	12091141	0.95	26.5
crispr_241	2L	94.12	17	1	0	1	17	20403523	20403507	0.95	26.5
crispr_241	2L	94.12	17	1	0	5	21	20958463	20958479	0.95	26.5
crispr_241	2L	93.75	16	1	0	5	20	14140309	14140294	3.3	24.7
crispr_242	2L	89.47	19	2	0	2	20	3154501	3154483	0.95	26.5
crispr_242	2L	86.36	22	3	0	1	22	19546088	19546067	0.95	26.5
crispr_242	2L	93.75	16	1	0	6	21	4862721	4862706	3.3	24.7
crispr_242	2L	93.75	16	1	0	1	16	11947139	11947124	3.3	24.7
crispr_243	2L	94.12	17	1	0	3	19	4972684	4972668	0.95	26.5
crispr_243	2L	93.75	16	1	0	4	19	11130342	11130357	3.3	24.7
crispr_243	2L	88.89	18	2	0	3	20	11341878	11341895	3.3	24.7
crispr_244	2L	89.47	19	2	0	5	23	9779046	9779028	0.95	26.5
crispr_244	2L	94.74	19	0	1	6	23	21256497	21256479	0.95	26.5
crispr_244	2L	93.75	16	1	0	7	22	10121495	10121510	3.3	24.7
crispr_245	2L	94.44	18	1	0	2	19	4040078	4040061	0.27	28.3
crispr_245	2L	89.47	19	2	0	1	19	3989815	3989833	0.95	26.5
crispr_245	2L	94.12	17	1	0	5	21	4779523	4779539	0.95	26.5
crispr_245	2L	89.47	19	2	0	3	21	8067175	8067193	0.95	26.5
crispr_245	2L	94.12	17	1	0	2	18	11645092	11645076	0.95	26.5
crispr_245	2L	93.75	16	1	0	3	18	2604781	2604766	3.3	24.7
crispr_245	2L	93.75	16	1	0	8	23	4153446	4153461	3.3	24.7
crispr_245	2L	93.75	16	1	0	6	21	4735388	4735373	3.3	24.7
crispr_245	2L	93.75	16	1	0	4	19	9415631	9415646	3.3	24.7
crispr_246	2L	94.12	17	1	0	1	17	12253436	12253452	0.95	26.5
crispr_247	2L	89.47	19	2	0	4	22	7841533	7841515	0.95	26.5
crispr_247	2L	94.44	18	0	1	6	22	19522145	19522128	3.3	24.7
crispr_248	2L	90.48	21	2	0	3	23	19094097	19094077	0.078	30.1
crispr_248	2L	88.89	18	2	0	3	20	356243	356260	3.3	24.7
crispr_248	2L	88.89	18	2	0	3	20	3709392	3709375	3.3	24.7
crispr_248	2L	88.89	18	2	0	2	19	9672442	9672459	3.3	24.7
crispr_248	2L	88.89	18	2	0	4	21	12364615	12364598	3.3	24.7
crispr_249	2L	94.12	17	1	0	6	22	3862875	3862859	0.95	26.5
crispr_249	2L	94.12	17	1	0	5	21	5739284	5739300	0.95	26.5
crispr_249	2L	89.47	19	2	0	3	21	13935487	13935505	0.95	26.5
crispr_249	2L	94.12	17	1	0	6	22	20948546	20948562	0.95	26.5
crispr_249	2L	88.89	18	2	0	6	23	2690497	2690480	3.3	24.7
crispr_249	2L	93.75	16	1	0	6	21	3507302	3507287	3.3	24.7
crispr_249	2L	93.75	16	1	0	8	23	13119844	13119859	3.3	24.7
crispr_249	2L	88.89	18	2	0	6	23	14139989	14139972	3.3	24.7
crispr_249	2L	82.61	23	4	0	1	23	16779501	16779479	3.3	24.7
crispr_249	2L	93.75	16	1	0	4	19	17352380	17352395	3.3	24.7
crispr_249	2L	85.71	21	3	0	1	21	18599582	18599602	3.3	24.7
crispr_250	2L	94.12	17	1	0	5	21	4812029	4812013	0.95	26.5
crispr_250	2L	93.75	16	1	0	4	19	11010144	11010129	3.3	24.7
crispr_250	2L	88.89	18	2	0	3	20	14855535	14855518	3.3	24.7
crispr_252	2L	94.12	17	1	0	4	20	8291479	8291495	0.95	26.5
crispr_252	2L	85.71	21	3	0	1	21	18782984	18783004	3.3	24.7
crispr_254	2L	88.89	18	2	0	4	21	20660083	20660100	3.3	24.7
crispr_255	2L	91.30	23	1	1	2	23	2618721	2618699	0.078	30.1
crispr_255	2L	94.74	19	1	0	5	23	12621804	12621786	0.078	30.1
crispr_255	2L	94.74	19	1	0	4	22	17621849	17621831	0.078	30.1
crispr_255	2L	89.47	19	2	0	5	23	383294	383312	0.95	26.5
crispr_255	2L	94.12	17	1	0	5	21	3259253	3259237	0.95	26.5
crispr_255	2L	94.12	17	1	0	5	21	3600212	3600228	0.95	26.5
crispr_255	2L	94.12	17	1	0	5	21	6627371	6627355	0.95	26.5
crispr_255	2L	94.12	17	1	0	6	22	14554698	14554714	0.95	26.5
crispr_255	2L	89.47	19	2	0	1	19	16092809	16092827	0.95	26.5
crispr_255	2L	86.36	22	3	0	2	23	18648813	18648834	0.95	26.5
crispr_255	2L	94.12	17	1	0	3	19	19723981	19723965	0.95	26.5
crispr_255	2L	94.12	17	1	0	5	21	19889770	19889754	0.95	26.5
crispr_255	2L	94.12	17	1	0	6	22	20005119	20005103	0.95	26.5
crispr_255	2L	88.89	18	2	0	4	21	1369384	1369367	3.3	24.7
crispr_255	2L	93.75	16	1	0	6	21	2593750	2593735	3.3	24.7
crispr_255	2L	88.89	18	2	0	6	23	2705761	2705778	3.3	24.7
crispr_255	2L	88.89	18	2	0	6	23	4018365	4018382	3.3	24.7
crispr_255	2L	93.75	16	1	0	6	21	4803385	4803370	3.3	24.7
crispr_255	2L	93.75	16	1	0	6	21	6075576	6075561	3.3	24.7
crispr_255	2L	93.75	16	1	0	6	21	6075612	6075597	3.3	24.7
crispr_255	2L	88.89	18	2	0	5	22	7192052	7192069	3.3	24.7
crispr_255	2L	88.89	18	2	0	2	19	7969507	7969524	3.3	24.7
crispr_255	2L	93.75	16	1	0	6	21	12283619	12283634	3.3	24.7
crispr_255	2L	88.89	18	2	0	2	19	12300959	12300976	3.3	24.7
crispr_255	2L	93.75	16	1	0	3	18	13551995	13552010	3.3	24.7
crispr_255	2L	94.44	18	0	1	6	23	14642370	14642386	3.3	24.7
crispr_255	2L	93.75	16	1	0	5	20	16108125	16108140	3.3	24.7
crispr_255	2L	93.75	16	1	0	4	19	17621843	17621828	3.3	24.7
crispr_255	2L	82.61	23	4	0	1	23	20526691	20526713	3.3	24.7
crispr_256	2L	94.44	18	1	0	1	18	5530675	5530692	0.27	28.3
crispr_256	2L	94.44	18	1	0	1	18	18330062	18330045	0.27	28.3
crispr_256	2L	94.12	17	1	0	1	17	9223891	9223875	0.95	26.5
crispr_256	2L	94.12	17	1	0	2	18	9525337	9525321	0.95	26.5
crispr_256	2L	89.47	19	2	0	4	22	10124922	10124904	0.95	26.5
crispr_256	2L	89.47	19	2	0	4	22	12296885	12296867	0.95	26.5
crispr_256	2L	94.12	17	1	0	7	23	17299629	17299645	0.95	26.5
crispr_256	2L	94.12	17	1	0	2	18	18419096	18419112	0.95	26.5
crispr_256	2L	89.47	19	2	0	2	20	19939344	19939362	0.95	26.5
crispr_256	2L	88.89	18	2	0	1	18	1878714	1878697	3.3	24.7
crispr_256	2L	93.75	16	1	0	7	22	6799404	6799419	3.3	24.7
crispr_256	2L	85.71	21	3	0	1	21	13616769	13616749	3.3	24.7
crispr_256	2L	88.89	18	2	0	2	19	14494723	14494740	3.3	24.7
crispr_256	2L	93.75	16	1	0	1	16	15378828	15378843	3.3	24.7
crispr_256	2L	88.89	18	2	0	5	22	22876086	22876069	3.3	24.7
crispr_257	2L	88.89	18	2	0	4	21	1964545	1964528	3.3	24.7
crispr_258	2L	94.12	17	1	0	2	18	16722197	16722213	0.95	26.5
crispr_259	2L	88.89	18	2	0	4	21	1336132	1336115	3.3	24.7
crispr_260	2L	94.12	17	1	0	3	19	7016598	7016582	0.95	26.5
crispr_260	2L	94.12	17	1	0	1	17	15067466	15067482	0.95	26.5
crispr_260	2L	93.75	16	1	0	5	20	15109870	15109885	3.3	24.7
crispr_261	2L	88.89	18	2	0	2	19	6650299	6650316	3.3	24.7
crispr_261	2L	93.75	16	1	0	2	17	17231589	17231574	3.3	24.7
crispr_262	2L	94.44	18	1	0	3	20	1642539	1642522	0.27	28.3
crispr_262	2L	93.75	16	1	0	3	18	1482247	1482262	3.3	24.7
crispr_262	2L	85.71	21	3	0	1	21	4620861	4620881	3.3	24.7
crispr_262	2L	88.89	18	2	0	1	18	6087084	6087101	3.3	24.7
crispr_262	2L	90.00	20	0	1	3	20	16264640	16264659	3.3	24.7
crispr_262	2L	93.75	16	1	0	3	18	19555989	19556004	3.3	24.7
crispr_264	2L	93.75	16	1	0	1	16	17346510	17346525	3.3	24.7
crispr_265	2L	94.12	17	1	0	6	22	9807325	9807309	0.95	26.5
crispr_265	2L	93.75	16	1	0	6	21	6492288	6492303	3.3	24.7
crispr_265	2L	93.75	16	1	0	2	17	16383348	16383363	3.3	24.7
crispr_265	2L	93.75	16	1	0	2	17	17596598	17596583	3.3	24.7
crispr_266	2L	90.48	21	2	0	3	23	14033441	14033421	0.078	30.1
crispr_266	2L	93.75	16	1	0	2	17	21676359	21676374	3.3	24.7
crispr_266	2L	93.75	16	1	0	2	17	22879729	22879714	3.3	24.7
crispr_267	2L	89.47	19	2	0	5	23	3541764	3541782	0.95	26.5
crispr_267	2L	94.12	17	1	0	3	19	16630200	16630216	0.95	26.5
crispr_267	2L	88.89	18	2	0	6	23	13954954	13954937	3.3	24.7
crispr_268	2L	94.74	19	1	0	3	21	355724	355742	0.078	30.1
crispr_268	2L	94.74	19	1	0	3	21	1617468	1617450	0.078	30.1
crispr_268	2L	90.00	20	2	0	3	22	7810382	7810401	0.27	28.3
crispr_268	2L	94.44	18	1	0	4	21	22070695	22070678	0.27	28.3
crispr_268	2L	94.12	17	1	0	6	22	1374422	1374438	0.95	26.5
crispr_268	2L	89.47	19	2	0	3	21	2526187	2526205	0.95	26.5
crispr_268	2L	94.12	17	1	0	1	17	3926546	3926530	0.95	26.5
crispr_268	2L	87.50	24	2	1	1	23	9995163	9995186	0.95	26.5
crispr_268	2L	86.36	22	3	0	1	22	13267530	13267551	0.95	26.5
crispr_268	2L	89.47	19	2	0	5	23	22792761	22792743	0.95	26.5
crispr_268	2L	88.89	18	2	0	2	19	4454426	4454409	3.3	24.7
crispr_268	2L	93.75	16	1	0	1	16	6731849	6731834	3.3	24.7
crispr_268	2L	88.89	18	2	0	1	18	9341113	9341096	3.3	24.7
crispr_268	2L	93.75	16	1	0	8	23	10389124	10389139	3.3	24.7
crispr_268	2L	88.89	18	2	0	3	20	10396748	10396765	3.3	24.7
crispr_268	2L	93.75	16	1	0	4	19	12712397	12712382	3.3	24.7
crispr_268	2L	94.44	18	0	1	5	21	14274179	14274196	3.3	24.7
crispr_268	2L	93.75	16	1	0	7	22	14881583	14881598	3.3	24.7
crispr_268	2L	93.75	16	1	0	7	22	14883680	14883695	3.3	24.7
crispr_268	2L	85.71	21	3	0	3	23	17366838	17366858	3.3	24.7
crispr_268	2L	93.75	16	1	0	3	18	18117905	18117890	3.3	24.7
crispr_268	2L	88.89	18	2	0	2	19	18133554	18133571	3.3	24.7
crispr_268	2L	88.89	18	2	0	6	23	20479921	20479904	3.3	24.7
crispr_269	2L	90.91	22	2	0	2	23	12388179	12388200	0.022	31.9
crispr_269	2L	94.74	19	1	0	1	19	20142281	20142263	0.078	30.1
crispr_269	2L	90.00	20	2	0	4	23	293816	293835	0.27	28.3
crispr_269	2L	86.96	23	3	0	1	23	4406597	4406619	0.27	28.3
crispr_269	2L	86.96	23	3	0	1	23	4406603	4406625	0.27	28.3
crispr_269	2L	86.96	23	3	0	1	23	6627368	6627346	0.27	28.3
crispr_269	2L	94.44	18	1	0	3	20	9127317	9127334	0.27	28.3
crispr_269	2L	86.96	23	3	0	1	23	12241651	12241673	0.27	28.3
crispr_269	2L	86.96	23	3	0	1	23	12241687	12241709	0.27	28.3
crispr_269	2L	90.00	20	2	0	4	23	16434467	16434448	0.27	28.3
crispr_269	2L	86.96	23	3	0	1	23	18934746	18934768	0.27	28.3
crispr_269	2L	89.47	19	2	0	1	19	3551441	3551423	0.95	26.5
crispr_269	2L	94.12	17	1	0	1	17	6024867	6024883	0.95	26.5
crispr_269	2L	89.47	19	2	0	1	19	10069491	10069473	0.95	26.5
crispr_269	2L	94.12	17	1	0	3	19	10069501	10069485	0.95	26.5
crispr_269	2L	89.47	19	2	0	1	19	12125060	12125078	0.95	26.5
crispr_269	2L	94.12	17	1	0	3	19	12241695	12241711	0.95	26.5
crispr_269	2L	89.47	19	2	0	5	23	12388176	12388194	0.95	26.5
crispr_269	2L	89.47	19	2	0	4	22	17615342	17615324	0.95	26.5
crispr_269	2L	93.75	16	1	0	3	18	293821	293836	3.3	24.7
crispr_269	2L	93.75	16	1	0	4	19	4279777	4279792	3.3	24.7
crispr_269	2L	93.75	16	1	0	4	19	5942101	5942116	3.3	24.7
crispr_269	2L	93.75	16	1	0	1	16	6780518	6780533	3.3	24.7
crispr_269	2L	88.89	18	2	0	1	18	7295650	7295633	3.3	24.7
crispr_269	2L	93.75	16	1	0	1	16	8574761	8574776	3.3	24.7
crispr_269	2L	82.61	23	4	0	1	23	8871935	8871957	3.3	24.7
crispr_269	2L	93.75	16	1	0	2	17	8876201	8876216	3.3	24.7
crispr_269	2L	93.75	16	1	0	1	16	8876206	8876221	3.3	24.7
crispr_269	2L	93.75	16	1	0	4	19	10069476	10069461	3.3	24.7
crispr_269	2L	88.89	18	2	0	2	19	11029162	11029145	3.3	24.7
crispr_269	2L	93.75	16	1	0	6	21	12432478	12432493	3.3	24.7
crispr_269	2L	93.75	16	1	0	5	20	17302940	17302955	3.3	24.7
crispr_269	2L	93.75	16	1	0	4	19	19807432	19807447	3.3	24.7
crispr_270	2L	90.00	20	2	0	3	22	2736462	2736481	0.27	28.3
crispr_270	2L	94.12	17	1	0	2	18	9889413	9889429	0.95	26.5
crispr_270	2L	93.75	16	1	0	6	21	638610	638595	3.3	24.7
crispr_270	2L	85.71	21	3	0	3	23	4680777	4680797	3.3	24.7
crispr_270	2L	88.89	18	2	0	4	21	4686376	4686393	3.3	24.7
crispr_270	2L	93.75	16	1	0	8	23	5950173	5950188	3.3	24.7
crispr_270	2L	93.75	16	1	0	3	18	12369953	12369968	3.3	24.7
crispr_271	2L	88.89	18	2	0	5	22	20897270	20897253	3.3	24.7
crispr_271	2L	88.89	18	2	0	4	21	22474743	22474726	3.3	24.7
crispr_272	2L	89.47	19	2	0	3	21	12545437	12545419	0.95	26.5
crispr_272	2L	94.12	17	1	0	5	21	17931769	17931785	0.95	26.5
crispr_272	2L	94.12	17	1	0	4	20	18343900	18343916	0.95	26.5
crispr_272	2L	93.75	16	1	0	4	19	6134277	6134262	3.3	24.7
crispr_272	2L	93.75	16	1	0	5	20	10687129	10687114	3.3	24.7
crispr_272	2L	88.89	18	2	0	6	23	11698108	11698125	3.3	24.7
crispr_272	2L	88.89	18	2	0	1	18	14923664	14923647	3.3	24.7
crispr_272	2L	93.75	16	1	0	3	18	18890196	18890181	3.3	24.7
crispr_273	2L	94.44	18	1	0	2	19	13337124	13337141	0.27	28.3
